text_id,post,用户昵称,用户id,转发数量,评论数量,点赞数量,原始发布时间,发布时间,post_tokens
5101788364015600,#卫生巾 C类#有言论表示，在选择卫生巾时，许多女性可能会陷入各种误区，尤其是过分关注卫生巾的pH值，认为只有与阴道环境相匹配的pH值才是最好的。C类标准即可销售的卫生巾连服装要求都没达到，显然很脏。对此，湖南省妇幼保健院妇女保健科主任吴颖岚指出，这是一个不科学的观念。她强调，卫生巾直接接触的是外阴部的皮肤，而非阴道内部环境，因此pH值并非唯一重要的考量因素。首先，关于pH值，只要卫生巾的pH值符合国家标准（一般为4.0～9.0），并且产品经过了消毒处理，达到了消毒级标准，就不会对阴道内环境产生直接影响，同时也能有效减少细菌滋生，保护女性健康。女性在选择卫生巾时，更应注重以下几个方面：1.避免香味卫生巾：带有香味的卫生巾往往添加了大量的化学成分和香精，这些物质可能会破坏阴道的自然菌群平衡，增加感染风险。因此，选择无香或天然香味的产品更为安全。2.警惕绒毛浆成分：一些低价卫生巾中可能含有绒毛浆，这是由棉絮、旧衣服等二次回收材料漂白而成的。这类材料不仅卫生状况堪忧，还可能引发妇科疾病。因此，在选购时，应仔细查看成分表，避免购买含有绒毛浆的产品。3.关注执行标准：合格的卫生巾应标注有GB15979或GBT8939的执行标准，这是国家规定的卫生用品标准。购买时，务必确认产品是否符合这一标准，以确保其质量和安全性。4.勤换卫生巾品牌：长期使用同一品牌的卫生巾可能会导致过敏或不适，因为某些成分可能并不适合所有人。建议每隔一段时间更换不同品牌的卫生巾，以减少过敏风险。如果实在不放心，选择消毒级卫生巾也是不错的选择。相对而言，消毒级卫生巾以其更高的卫生标准、更强的安全保障、更佳的舒适度体验以及适合敏感肌肤使用等优势，成为了越来越多女性的首选。在选择卫生巾时，不妨考虑消毒级产品，为自己的健康和生活品质加分。#微博知识+#,慕容沁钰,2458743132,39,3,527,Sun Nov 17 19:56:35 +0800 2024,2024/11/17,类有 言论 选择 时 女性 陷入 误区 过分 关注 pH 值 阴道 环境 相匹配 pH 值才 标准 即可 销售 服装 没 很脏 对此 湖南省 妇幼保健 院 妇女 保健 科主任 吴颖岚 指出 这是 科学 观念 接触 外阴部 皮肤 非 阴道 内部 环境 pH 值 唯一 考量 因素 pH 值 pH 值 符合 国家标准 产品 消毒 消毒 级 标准 阴道内 环境 影响 减少 细菌 滋生 保护 女性 健康 女性 选择 时 更应 注重 几个 香味 带有 香味 添加 化学成分 香精 物质 破坏 阴道 自然 菌群 平衡 增加 感染 风险 选择 无香 天然 香味 产品 警惕 绒毛 浆 成分 低价 中 含有 绒毛 浆 棉絮 旧衣服 二次 回收 材料 漂白 而成 材料 卫生状况 堪忧 引发 妇科疾病 选购 时 应 仔细 查看 成分表 购买 含有 绒毛 浆 产品 关注 执行 标准 合格 应 标注 GB15979 GBT8939 执行 标准 这是 国家 卫生用品 标准 购买 时 务必 确认 产品 符合 这一 标准 确保 质量 安全性 勤换 品牌 长期 品牌 导致 过敏 不适 成分 适合 所有人 建议 每隔 一段时间 更换 品牌 减少 过敏 风险 实在 放心 选择 消毒 级 不错 选择 消毒 级 以其 更 高 卫生标准 更强 保障 更佳 舒适度 体验 适合 敏感 肌肤 优势 越来越 女性 首选 选择 时 消毒 级 产品 健康 生活品质 加 分 微博 知识
5101669493244916,【#不建议囤太多卫生巾# 】#多久换一次卫生巾合适# 很多妇科疾病都是由于病菌感染，而卫生巾使用不当很容易引起感染。特别是卫生巾吸附了分泌物后，透气性变差，还容易滋生细菌，如果没有及时更换很可能导致瘙痒、毛囊炎等。#卫生巾 c类# 1.不要一次囤太多。不推荐一次性囤积太多以避免过期，或因存放时间太长滋生微生物，如果包装密封性不好，后果更加严重。2.开封后尽快用完。尽量放在干燥通风阴凉处，不要放在潮湿密闭的卫生间等地方，尤其是开封后，应尽快用完。3.勤更换。建议每隔2~3小时更换一次卫生巾，卫生棉条使用时间不宜超过8小时，最好4~6小时更换一次，根据月经流量可适当增减频率。4.非经期不建议使用。有些女性可能会在分泌物较多时，使用小一点的卫生巾，但这样容易导致私处长期闷热潮湿，成为病菌滋生地。如果分泌物实在太多，可考虑用超薄的护垫，且要勤更换。,生命时报,1774057271,525,531,12917,Sun Nov 17 12:04:14 +0800 2024,2024/11/17,建议 囤太多 多久 换 合适 妇科疾病 病菌 感染 使用不当 感染 特别 吸附 分泌物 透气性 变差 滋生 细菌 更换 导致 瘙痒 毛囊炎 囤太多 推荐 一次性 囤积 太多以 过期 存放 时间 太 长 滋生 微生物 包装 密封性 不好 后果 开封 完 放在 干燥 通风 阴凉处 放在 潮湿 密闭 卫生间 地方 开封 应 完 勤 更换 建议 每隔 小时 更换 卫生棉 条 时间 不宜 超过 小时 小时 更换 月经 流量 增减 频率 非 经期 建议 女性 分泌物 较多时 一点 导致 私处 长期 闷热 潮湿 病菌 滋生 分泌物 实在 太 超薄 护垫 要勤 更换
5101670075730694,#卫生巾 C类#刚抖音正好刷到这个科普，C类居然是外套窗帘的标准。真的就不把女的当人命吗？最脆弱的时候弄这么一个玩意垫下边？还有我看到说经期回流也是因为卫生巾的原因按照那个女生的话我也回想了一下真的以前回流的时候都是我以为已经干净了，不垫东西了，然后突然又来了一波。反而我一直垫那上面一直干干净净一点血痕没有。还有瘙痒这个，我初中高中时换了很多很多品牌。最开始跟我妈用妇炎洁，但因为太厚我就换了苏菲，结果苏菲那个我用上就痒的不行。我一直以为是我的问题，因为那时候这牌子太火了还贵，我坚持用了几个月，还是这样情况，我就换了护舒宝。后面各种品牌都用过，特别是那个abc，我之前误买错了他家的清凉的那个。我就这么说吧，那个东西的清凉度已经让我觉得我在受刑，根本就没有考虑人体的舒适。我用过一次就觉得我的p在煎熬，甚至感觉小肚子都凉了一块。你们这些制造卫生巾的厂家，有考虑过女性是人吗？,依山尽雨,7769326398,52,129,3817,Sun Nov 17 12:06:33 +0800 2024,2024/11/17,类刚 抖音 正好 刷到 科普 外套 窗帘 标准 真的 女 人命 脆弱 弄 玩意 垫 下边 说 经期 回流 是因为 原因 女生 回想 真的 回流 干净 不垫 东西 一波 垫 干干净净 一点 血痕 瘙痒 初中 高中 时换 很多很多 品牌 妈用 妇炎洁 太厚 换 苏菲 苏菲 我用 痒 不行 牌子 太火 贵 几个 月 情况 换 护舒宝 品牌 特别 abc 误买错 他家 清凉 说 东西 清凉 度 受刑 人体 舒适 我用 p 煎熬 感觉 小肚子 凉 一块 制造 厂家 女性
5101677957615099,#卫生巾 C类#这年头对女性这么不友好， 连每个月的姨妈巾都不安全。 ,呱唧花花花,7832563648,13,4,393,Sun Nov 17 12:37:52 +0800 2024,2024/11/17,这年头 女性 友好 月 姨妈 巾
5101725343548657,#卫生巾几厘米的误差必须较真#【“接受不了可以不买”，ABC客服言论引争议！景兴健护致歉】近日在社交平台上，多家品牌卫生巾长度被质疑不达标的讨论引起关注，其中ABC品牌客服回应中的一句“接受不了可以不买”被网友称为“最敷衍的回应”。11月13日，ABC官方发布致歉声明称，经核实，公司授权经销商店铺客服发言不当造成了极为不良的影响，并表示即日起优化升级其卫生巾产品，在符合国家标准的基础上，实现长度零偏差或正偏差。#abc卫生巾##卫生巾 C类#?多品牌回应产品长度“不达标”近日，多家知名卫生巾品牌被指实际长度与标注长度存在较大误差，测量的品牌包括七度空间、ABC、babycare、护舒宝、高洁丝、倍舒特、苏菲等。根据GB/T 8939-2018《卫生巾（护垫）》，卫生巾全长偏差应在±4%。不过南都湾财社记者注意到，多位博主测量产品的实际情况均有差异。据媒体报道，针对此事，多家品牌客服均回应称产品均按照国家标准控制盒测量，误差在正常范围内，另外，倍舒特客服称工厂定期更换生产产品的刀具，努力减少偏差，目前已加急生产新刀具。在众多品牌的回应中，ABC品牌的客服回应引起舆论争议。其客服称，机器生产的卫生巾的确会存在偏差，稍微偏差一点属于正常情况，不属于偷工减料，1～2厘米属于正常误差。尺子的尺寸有时也可能存在误差的。如果觉得接受不了可以不买。?ABC品牌回应11月13日，ABC官方微博发布致歉声明称，对网传品牌客服的不当言论公司高度重视，迅速进行自省自查，经核实，系公司授权经销商店铺客服发言不当，造成了极为不良的影响。品牌所属企业广东景兴健康护理实业股份有限公司在声明中表示，该不当言论绝不代表ABC品牌及广东景兴健康护理实业股份有限公司的立场，公司表示品牌所有产品从原料筛选到成品出厂的各个环节均严格检测，以确保符合国家标准。声明中，公司表示，将对相关经销商进行整改和培训，要求不当言论的经销商及相关人员接受整改，并进行服务标准的重新培训；加强内部和外部合作伙伴的管理，通过强化培训和规范流程，提升公司内部人员及授权合作伙伴等外部合作伙伴的服务水平。此外，ABC品牌旗下所有卫生巾产品即日起将启动优化升级，从新品开始，逐步推广到全线产品。升级后的产品在符合国家标准的基础上，实现长度零偏差或正偏差。（南方都市报）,南方日报,1682207150,25,4,245,Sun Nov 17 15:46:10 +0800 2024,2024/11/17,几厘米 误差 较真 接受 不买 ABC 客服 言论 引 争议 景兴 健护 致歉 近日 社交 平台 多家 品牌 长度 质疑 达标 讨论 关注 ABC 品牌 客服 回应 中 一句 接受 不买 网友 称为 敷衍 回应 11 月 13 日 ABC 官方 发布 致歉 声明 称 核实 公司 授权 经销商 店铺 客服 发言 不当 不良 影响 即日起 优化 升级 产品 符合 国家标准 基础 长度 零 偏差 正 偏差 abc 品牌 回应 产品 长度 达标 近日 多家 知名 品牌 指 长度 标注 长度 较大 误差 测量 品牌 包括 七 度空间 ABC babycare 护舒宝 高洁 丝 倍 舒特 苏菲 GB T 8939 2018 护垫 全长 偏差 应 南都湾 财社 记者 多位 博主 测量 产品 情况 均 差异 媒体报道 此事 多家 品牌 客服 均 回应 称 产品 均 国家标准 控制 盒 测量 误差 倍 舒特 客服 称 工厂 定期 更换 生产 产品 刀具 努力 减少 偏差 加急 生产 新 刀具 众多 品牌 回应 中 ABC 品牌 客服 回应 舆论 争议 客服 称 机器 生产 偏差 稍微 偏差 一点 情况 偷工减料 厘米 误差 尺子 尺寸 误差 接受 不买 ABC 品牌 回应 11 月 13 日 ABC 官方 微博 发布 致歉 声明 称 网传 品牌 客服 不当 言论 公司 高度重视 自省 自查 核实 系 公司 授权 经销商 店铺 客服 发言 不当 不良 影响 品牌 所属 企业 广东 景兴 健康 护理 实业 股份 有限公司 声明 中 不当 言论 代表 ABC 品牌 广东 景兴 健康 护理 实业 股份 有限公司 立场 公司 品牌 产品 原料 筛选 成品 出厂 各个环节 均 检测 确保 符合 国家标准 声明 中 公司 相关 经销商 整改 培训 不当 言论 经销商 相关 人员 接受 整改 服务 标准 培训 内部 外部 合作伙伴 管理 强化 培训 规范 流程 提升 公司 内部人员 授权 合作伙伴 外部 合作伙伴 服务水平 ABC 品牌 旗下 产品 即日起 启动 优化 升级 新品 逐步推广 全线产品 升级 产品 符合 国家标准 基础 长度 零 偏差 正 偏差 南方 都市报
5101657914344759,#卫生巾 C类#我一直以为经期的时候痒甚至有的时候起痘是因为闷得不透气，因为经期过去就好了，我都没怀疑过卫生巾敢做的这么差[躺平][躺平] ,番茄炖了西红柿啦,6239219507,44,81,922,Sun Nov 17 11:18:13 +0800 2024,2024/11/17,经期 痒 起痘 是因为 闷得 不透气 经期 没 怀疑 敢 做 差 躺平 躺平
5101673180038944,【聊一聊】你购买卫生巾会关注哪些参数？  #卫生巾 C类#  网页链接 ,北京日报,1893892941,10,10,195,Sun Nov 17 12:18:53 +0800 2024,2024/11/17,聊一聊 购买 关注 参数 网页 链接
5101670504072271,#卫生巾 C类#不是这合理吗？ 久遇m的微博视频 ,MK-久遇,7264493800,53,123,2753,Sun Nov 17 12:08:15 +0800 2024,2024/11/17,久遇 m 微博 视频
5101671820824061,#卫生巾 C类#经期不舒服有没有可能不是自己的问题 ，而是卫生巾真的不卫生，怀疑过自己都没想到是它 ,若是微微笑,2844644700,85,92,1596,Sun Nov 17 12:13:29 +0800 2024,2024/11/17,经期 舒服 有没有 真的 卫生 怀疑 没想到
5101675775266586,#卫生巾 C类#吃女性的肉 喝女性的血 然后再搞一个35岁对未婚未育女生意味着什么的话题 讽刺拉满 ,在太空踢足球的国王,5985928016,13,12,675,Sun Nov 17 12:29:12 +0800 2024,2024/11/17,吃 女性 肉 喝 女性 血 搞 35 岁 未婚 未育 女生 意味着 话题 讽刺 拉满
5101668199039369,#卫生巾 C类#我觉得内裤问题也要一起重视，凡是贴身的都是重视 ,九号秘事局,6282596127,5,26,343,Sun Nov 17 11:59:05 +0800 2024,2024/11/17,内裤 重视 贴身 重视
5101662337501552,#卫生巾 C类# 标准是c类，区间上4-9，不知道哪个商家会按哪个值来给我们执行…… 阿楠搞笑日常的微博视频 ,阿楠搞笑日常,6444551595,35,118,2144,Sun Nov 17 11:35:48 +0800 2024,2024/11/17,标准 区间 商家 值来 执行 阿楠 搞笑 日常 微博 视频
5102860004495574,卫生巾背刺女性？只有C类标准堪比窗帘？女性的健康需求，竟然长久被忽视？#卫生巾 c类# 李小萌的微博视频 ,李小萌,1700162184,18,8,207,Wed Nov 20 18:54:54 +0800 2024,2024/11/20,背刺 女性 标准 堪比 窗帘 女性 健康 需求 长久 被忽视 李小萌 微博 视频
5101666929480855,#卫生巾 C类##姨妈巾##关爱女性私密健康#关爱女性，关注姨妈巾。卫生巾的标准主要包括以下几个方面：执行标准：卫生巾的执行标准包括GB/T 8939和GB 15979。这些标准规定了卫生巾的质量要求、测试方法、检验规则等。等级划分：卫生巾分为“消毒级”和“普通级”两种。消毒级卫生巾的细菌菌落数≤20 cfu/g，且出厂时不得检出真菌菌落；普通级卫生巾的细菌菌落数≤200 cfu/g，真菌菌落总数≤100 cfu/g。化学安全要求：卫生巾应符合以下化学安全要求：微生物指标：普通级卫生巾的细菌菌落数≤200 cfu/g，真菌菌落总数≤100 cfu/g；消毒级卫生巾的细菌菌落数≤20 cfu/g，且出厂时不得检出真菌菌落。甲醛含量：甲醛含量≤75mg/kg。可迁移性荧光物质：不得检出。其他化学物质：如重金属、邻苯二甲酸酯、可分解致癌芳香胺染料等也有严格的限制。这些标准确保了卫生巾的安全性和质量，消费者在选购卫生巾时应关注产品的执行标准和等级划分，以确保使用安全。 爱右爱的微博视频,爱右爱,3335273760,6,7,104,Sun Nov 17 11:54:03 +0800 2024,2024/11/17,姨妈 巾 关爱 女性 私密 健康 关爱 女性 关注 姨妈 巾 标准 包括 几个 执行 标准 执行 标准 包括 GB T 8939 GB 15979 标准规定 质量 测试方法 检验 规则 等级 划分 分为 消毒 级 普通级 两种 消毒 级 细菌 菌落 数 20 cfu g 出厂 时 检出 真菌 菌落 普通级 细菌 菌落 数 200 cfu g 真菌 菌落 总数 100 cfu g 化学 应 符合 化学 微生物 指标 普通级 细菌 菌落 数 200 cfu g 真菌 菌落 总数 100 cfu g 消毒 级 细菌 菌落 数 20 cfu g 出厂 时 检出 真菌 菌落 甲醛 含量 甲醛 含量 75mg kg 迁移性 荧光 物质 检出 化学物质 重金属 邻苯二甲酸 酯 可分解 致癌 芳香 胺 染料 标准 确保 安全性 质量 消费者 选购 时应 关注 产品 执行 标准 等级 划分 确保 爱右 爱 微博 视频
5101738992076411,#卫生巾 C类#  能不能对女性好点啊都是妈生的 ,IKliyyy,7002084904,116,194,6227,Sun Nov 17 16:40:24 +0800 2024,2024/11/17,女性 好点 妈生
5101283498791383,#新的卫生巾国标正在起草# #卫生巾 C类# 《新的卫生巾国标正在起草》 ,摸鱼办公室,7227825708,4974,551,13618,Sat Nov 16 10:30:26 +0800 2024,2024/11/16,新 国标 起草 新 国标 起草
5101796554445007,#卫生巾 C类#我们只是希望产品更好用，哪怕现阶段先达到成人纸尿片的pH标准与设计也可以。旧版纸尿裤（2011）pH是4～8，而新版GB/T 28004.1-2021《纸尿裤》，婴幼儿用的4.0～7.5，成人则为4.0～8.0。女性卫生巾标准在1999版卫生巾优等品pH：5.5～8.0，其他为5.3～8.2。但是不知道为什么，2008版与2018卫生巾pH：4.0～9.0。最近才发现10年前就有记者撰写报告提出质疑却没有得到重视。服装上A类服装确保了婴幼儿和敏感皮肤用户的基本安全需求，pH指标与纸尿裤一致：4.0～7.5。对妇科健康有影响的卫生巾，pH值为什么出现9？也更别提吸水倍率与版型了。如果不是因为今天，卫生巾尺寸问题引起关注，相信大品牌的我们怎么会去翻阅标准看见pH值。看见制定标准的企业。卫生巾的征用税率是13%，相关企业如果是因为技术水平不够，那就降价啊请什么明星？如果是因为不上心那就活该被批评呀。我们国家科技已经能上月球，为厂家工艺开脱的人，难道是想说咱们现在科学技术不如2000年吗？因为我们开始不怕在公共场合谈论卫生巾了。这是一个从青春期开始藏着掖着的东西，我们都习惯了它的价格、粘胶、填充……觉得漏与难受是自己的原因。是的，我们发现了。它就是贵、胶就是鸡肋、尾翼就是兜不住啊……一颗小石头激起千层浪。#卫生巾pH值并不能影响阴道内环境# ，这句话是有道理的毕竟没有深进去，但并不能为卫生巾pH为9开脱。除非专家出来说中国女性的皮肤pH为9，且能长时间贴身接触pH为9的物品才具有说服力。,花糕员外,1933903170,149,3,950,Sun Nov 17 20:29:08 +0800 2024,2024/11/17,希望 产品 更好 现阶段 先 成人 纸尿片 pH 标准 设计 旧版 纸尿裤 2011 pH 新版 GB T 28004 2021 纸尿裤 婴幼儿 成人 女性 标准 1999 版 优等品 pH 2008 版 2018 pH 发现 10 年前 记者 撰写 报告 提出 质疑 重视 服装 A 服装 确保 婴幼儿 敏感 皮肤 用户 需求 pH 指标 纸尿裤 妇科 健康 影响 pH 值 更 别提 吸水 倍率 版型 尺寸 关注 品牌 翻阅 标准 pH 值 制定 标准 企业 征用 税率 13 相关 企业 是因为 技术水平 降价 请 明星 是因为 不上 心 活该 批评 国家 科技 月球 厂家 工艺 开脱 想 说 科学技术 2000 年 公共场合 谈论 这是 青春期 藏 掖 东西 习惯 价格 粘胶 填充 漏 难受 原因 发现 贵 胶 鸡肋 尾翼 兜 不住 一颗 小石头 激起 千层浪 pH 值 影响 阴道内 环境 这句 话 道理 深 pH 开脱 专家 说 中国 女性 皮肤 pH 长时间 贴身 接触 pH 物品 说服力
5101792804995251,?#卫生巾 C类#是什么？今天又上了熱搜！这件事好像讲了好多年～根据国家标准，纺织品按与皮肤接触程度分为A、B、C三类：A类为婴幼儿用品（标准最高）B类为直接接触皮肤产品C类为非直接接触皮肤产品而卫生巾作为直接接触皮肤的用品，最低应达B类标准！目前将其归为C类，这难免让许多女生对产品质量和安全性产生疑问。应该受重视，也提醒大家购买时看清标准！#女性健康##abc卫生巾# 目前市面上大多数知名品牌的卫生巾产品都符合B类标准。根据国家标准GB/T 8939-2018《卫生巾（护垫）》、GB/T 8939-2008《卫生巾(含卫生护垫)》，卫生巾作为直接接触皮肤的产品，至少应达到B类标准 ? 在购买时优先选择更高标准的产品，以确保使用安全和舒适。 ?,弘叔uncleHong,1819746910,128,98,1045,Sun Nov 17 20:14:13 +0800 2024,2024/11/17,了熱 搜 这件 事 好像 讲 好多年 国家标准 纺织品 皮肤 接触 程度 分为 A B 三类 A 类为 婴幼儿 用品 标准 B 类为 接触 皮肤 产品 类为 非 接触 皮肤 产品 接触 皮肤 用品 最低 应达 B 标准 难免 女生 产品质量 安全性 疑问 受 重视 提醒 购买 时 看清 标准 女性 健康 abc 市面上 知名品牌 产品 符合 B 标准 国家标准 GB T 8939 2018 护垫 GB T 8939 2008 含 卫生 护垫 接触 皮肤 产品 至少 应 B 标准 购买 时 优先选择 更 高标准 产品 确保 舒适
