博主id,用户昵称,性别,粉丝数,关注数,是否大V,微博认证,个人简介,svip等级,score
1204004424,有丿不是李,f,270,227,False,,博爱党,6,1.0
1204118977,ognigiornoefelice,f,228,218,False,,◡̈⃝,0,1.0
1204568134,绒绒棠梨小卷,f,137,1016,0,,被魔怔吓跑路版‖希望骑火好好的‖产出太太永远好好的‖魔怔过激都s了,0,1.0
1204676750,高爽大同学,f,123,105,0,,人丑就要多读书���,0,1.0
1206309985,love嘉辰宝贝,f,489,2959,False,,快乐宝宝,0,1.0
1208016310,看世界li,m,221,2299,False,,看世界,0,1.0
1210266443,天空海阔5563,m,91,365,False,,,0,1.0
1210841097,jxytcyf,m,130,145,False,,,0,1.0
1210881105,谭纯慧,m,1968,4633,True,ESPN中文网中国足球版责编,,0,1.0
1210955830,涛滔宝贝,m,39,5623,False,,,0,1.0
1211556895,小卓AI,f,232252,931,True,,小说作者，同人作者，叙事工作者,1,1.0
1211688844,天星8_807,m,288,1167,False,,,0,1.0
1212921942,一个没用的老男人_,m,699,6931,False,,,0,1.0
1213346272,兔遁,f,839,471,False,,大便制造机,0,1.0
1213521913,SIFANTASY,f,222,2458,False,,有爱就不累 梦有你而美（愿你不再痛~~）,0,1.0
1213774615,lovefan蹉跎了自我,f,18,84,False,,岁月轮回世事无常,0,1.0
1213939405,原味摩卡,f,93,350,False,,爱美食 却不喜欢烹饪 爱旅游 却不喜欢走路🚶 爱苗条 却不喜欢健身 爱美丽 却又时长犯懒 这就是我 顺其自然又追求一切美好的懒宅girl,0,1.0
1214518262,珊煜君_山芋君,m,3552,591,True,娱乐博主,【古、今、中、外】二次元&amp;三次元 习惯性爬墙 慎关 朱一龙 DC:莱超 蝙超 漫威:盾冬 锤基 贾尼 虫铁 虫绿 EC 双丝 sterk 拔杯 肖根,0,1.0
1214556705,Little_Hehe,f,1758,689,False,,一句话介绍不了我，别来了解我。,0,1.0
1214630993,这世界我曾经没爱过,m,517,2122,0,,,0,1.0
1215066587,宝公爸,m,235,613,False,,,0,1.0
1215368867,少年bdsmww,m,828,4823,False,, ,0,1.0
1215426450,sj_neu,f,220,280,False,,,0,1.0
1215491473,电影玩主,m,49312,457,False,,我不认为我是谁，但是，千万别拿我当人！,0,1.0
1215663627,菜青虫922,f,74,283,False,,我就是我！,1,1.0
1215796894,瓣七,f,264,1170,False,,常常渴想，某一刻天马行空的自由,0,1.0
1216331862,y--yh,m,4,288,0,,,0,1.0
1216590784,若苡_崇德瀹智,f,519,689,0,,請別因為害怕而放棄期待。或許有一天會忽然出現照亮你人生的期待呢。/ 不计后果，不愧于心，不枉此行。,1,1.0
1216941362,林-神出鬼没,f,409,770,False,,等我老了开个杂货铺，5岁以下小盆友背唐诗送棒棒糖~闲暇时间开电动轮椅跟人飙车～,0,1.0
1217727141,张健HIGHREAD,m,62.2万,4254,True,山东商报 副总编辑 新媒体总监 头条文章作者,关注科技、公益、文旅、地产、教育和健康,6,1.0
1217871772,戒断动,m,211,446,False,,,0,1.0
1218079115,怕其躲,m,639,1409,False,,,0,1.0
1218473992,星洲炒米古法蒸青斑西冷扒叉鸡饭,f,1311,465,0,,仍有胸襟永不泄气,1,1.0
1218945462,可爱才是长远之计,f,679,1529,False,,喜欢到处看看，不做固定团的粉丝，好看的都爱看。,0,1.0
1219359867,LUCKYBRAVETURE,m,450,699,False,,,6,1.0
1219371741,灰包烤肉,f,8134,991,False,,有证儿的进阶潜水员！广播剧后期。头像是我的猫咪叫甜甜。,7,1.0
1220069093,辛米7448,f,342,979,0,,live in the moment.,0,1.0
1220239747,雨雨轩轩_aa6,f,79,471,False,,,0,1.0
1220357331,CaneSky,m,482,1283,False,,Function is the law.功能决定形式。内容为王。得有用。,7,1.0
1220812872,鲇大爷棒棒哒,f,1263,452,False,,争做野生段子手，科学练武。朋克林黛玉，脆弱的美丽five.自信有趣，不被左右。,7,1.0
1221150314,付大尧,m,1146,319,False,,好好吃饭好好睡觉。,0,1.0
1221585872,Valery-Liu,f,55,190,False,,,7,1.0
1221594582,CCecilia-Z,f,457,1247,False,,什么都懂一点儿流派代表人物 非著名朋友圈作家 生活观察家,0,1.0
1221768221,达姆达姆,f,483,1221,0,,,0,1.0
1222691385,风不止01,f,272,566,False,,,0,1.0
1223234091,凡可见心,f,281,4407,False,,时光如河流逝，我自用心生活，尽心体悟……,0,1.0
1223418213,Lin鄢,f,919,110,False,,凡我所愿，必将成真。,0,1.0
1223812162,反射弧超长星人影九,m,535453,587,True,,（小号@影九影九 ）SB和2B的简单相加= = 发脾气需要长时间CD和读条星人。 （不教骂人谢谢。给学费也不教(｡•ˇ‸ˇ•｡),1,0.0
1223981460,无歌宝卷,m,205,690,False,,❤️漫画/❤️师哥师弟/❤️美术文学音乐/厌恶韩国流行文化/厌恶逆向民族主义/讨厌无脑,2,1.0
1224013213,十里故清欢in,m,448,1140,False,,,0,6.0
1224518260,wweilannn,f,437,248.0,False,,,8,1.0
1224605242,今天下雪00,m,898,740,False,,在你想要放弃的时候，想想当初为什么坚持走到了这里 ➕🍚💜 不与傻瓜论短长,7,1.0
1225126531,EE王鑫,f,2058,194,False,,我一生渴望被人收藏好，妥善安放，细心保存。免我惊，免我苦，免我四下流离，免我无枝可依。,0,1.0
1225513482,柠檬和猫小咪,m,884,431,False,,ヽ(*´з｀*)ﾉ,1,1.0
1226642930,u-gogo,f,107,433,False,,拒绝成为废物！支棱起来！,1,1.0
1226767305,琉小轩不想上班,f,541,514,True,读物博主,ACGN宅腐萌杂食星人/大龄中二病晚期/转发哈哈哈爱好者/造物已咕,6,1.0
1227815827,Y香菇-口-,f,957,1780,False,,鹅鹅鹅,0,1.0
1229421002,防爆少女白,f,812,862.0,False,,永远不做无趣的大人,6,2.0
1229679797,哆啦A燊,f,5233,3543,False,,时事管家,0,1.0
1230426570,天蓝海蓝人欢笑,m,479,1549,False,,,1,1.0
1230518915,DoppelgangerL,f,794,132.0,False,,人生就如低俗喜剧，期间的精神患儿,5,1.0
1231764987,282765160-,f,344,3934,False,,我只系唔瘦,0,1.0
1233898194,丁斌虎,m,688,2727,True,甘肃省兰州交警支队安宁大队民警,我是个多愁善感的男人！,0,1.0
1234020722,林久离,m,19,292,False,,还没死就再等等。,0,1.0
1235174685,朗月明夜,f,86,279,False,,爱网王，爱黑篮，理科女也可以喜欢运动漫~,0,1.0
1235292685,子夜吴歌Adele,f,1511,975,False,,十二级吃瓜群众,0,1.0
1235564262,此间的山羊,m,740352,1789,True,,一只老山羊,1,1.0
1235954402,关注坚持,m,762,427,False,,看破，放下，自在 。,0,1.0
1237202643,小Y_xiaoyve的微博,f,449,760,0,,小号xiaoyve2006只发画，大号全废话不要关注大号/画不授权任何/手绘板绘娃娃妆师/乙腐双修/RM水银灯/Ever17/薄樱风间/源平知盛/沉迷手游中/间歇性刷屏,0,1.0
1237447643,鸟窝里的猫妖,f,3721124,4716,True,微博科学科普账号 科学科普博主,【野鸟救助看我置顶】自由是野生动物的幸福，守望它们的自由是我的幸福。【一切言论仅代表个人观点，与任何组织无关。】【墙头蹦迪爱好者】,0,1.0
1237975080,angelsuer,f,59,132,False,,恭喜发财！,0,1.0
1237990321,安ANNY妮,m,845,1068,0,,硕果。,0,1.0
1238413861,春水无觞,f,5132,1224,0,,浅看红尘，几多惊闻，此事竟在当今。少思莫论，肥瘦半身，尽力浮起不沉。劳动妇女蒙昧的21世纪持续体验中,0,2.0
1238898234,太丧老君,f,326,533,False,,国产电视剧最大的受害者,1,1.0
1239633645,宇宙超人莫莉寇,m,292,251,False,,无法获取用户信息,0,1.0
1239706412,神勇小白鼠Joy,f,415,347,False,,笑点低的悲观主义者。,0,1.0
1240419625,小鱼儿yosan,f,924,581,False,,任尔东西南北风,0,1.0
1241116915,vimaystar田禾,f,3229,6101,False,,👸号：田禾tianhe的世界  猫猫铲屎官  互联网猪咪收藏家  世界顶级废话大师 这是一个会让你嘎嘎笑的微博 记录一个县城老女孩的生活日常,7,1.0
1242408620,猫坑君,m,379,613,False,,每天想中奖，只会哈哈哈，取关请双移,0,1.0
1243359223,OMI_刹那未醒,f,987,1437,False,,种花码字点心手工好（第四声）自嗨。海棠/ lofter /爱发电/你好Wland/米国度/ id同微博，长佩id:OMI刹那未醒。原创&amp;冰上的尤里码字营业中~,1,1.5
1243608857,100菌,m,212,1409,False,,,0,1.0
1243678790,·奥利奥海盐蛋糕·,m,713,542.0,False,,来日不一定方长，山水也未必能重逢。//gay防搜,6,1.0
1244254480,超级大孙_ZulJin,f,7857,664,False,,请不要泥塑到我这里，愿世界和平,2,1.5
1244439125,米悠米U,f,835,5456,0,,如果有一天你真的要结婚，我希望你能遵从自己的内心，嫁给爱情。,0,1.0
1245366807,玉瑜于念,m,136,531,False,,,0,1.0
1246326877,糖豆森Zoey,f,802,61,False,,,1,1.0
1249500802,橙萌萌萌萌,f,659,645,False,,需要拯救的懒癌晚期患者,0,1.0
1250300275,Quantum赛尔,f,264,896,0,,哎哟，天气不错哦,0,1.0
1252374203,求税后七十万,f,259,673,False,,超爱负负得正！,8,1.0
1252712503,尚雪菲,f,1366,1478,False,,"ᴰᵒⁿ'ᵗ ᵈᵉⁿʸ ʸᵒᵘʳˢᵉˡᶠ, ʸᵒᵘ ᵃʳᵉ ᵛᵉʳʸ ᵏⁱⁿᵈ, ᵛᵉʳʸ ᵍᵉⁿᵗˡᵉ, ᵉˢᵖᵉᶜⁱᵃˡˡʸ ʷᵒʳᵗʰʷʰⁱˡᵉ.",0,1.0
1252889544,我是一个陶,f,375,748,False,,一个爱电影的建筑女！,0,2.0
1252905777,V大调的悲伤,f,107,1407.0,False,,,0,1.0
1253473911,怕妻诺夫司机,m,10.7万,2197.0,True,互联网科技博主,介绍下自己,6,1.0
1253796340,枣枣枣鲜枣啊,f,16,69,False,,爱吃鲜枣,0,1.0
1253873453,急吼吼jhg,m,1327,5325,False,,如意吉祥的快乐时光,0,2.0
1253887092,林深的宠物小精灵,f,2569,3148,False,,to be an adult,0,1.0
1254448502,初学者5319,m,179,5082,False,,,0,1.0
1255644823,柚纸冬眠,f,119,408,False,,,0,1.0
1256389651,蓝月月_er,m,1065,765.0,False,,天天出基佬唱女人的歌的唱见|COS|写手|MAD|梶浦由记|泽野弘之|咒回杂食很杂cp可磕可不磕| 来自深渊 |fate |镜音双子|空之境界 |DMMD,1,1.0
1256520527,五月蘑菇,f,182,787,False,,,0,1.0
1257389712,八木桥,f,151,629.0,False,,,0,2.0
1258105003,Civyywhale_,f,168,758,False,,人生要为自己而活🌌🎇🎆🫧,1,1.0
1258264412,yumibangzi201099,f,49,217,False,,,0,1.0
1260439613,doraemao,f,52,332,False,,即宅又腐，前途未卜,0,1.0
1261540347,在黄山at我,m,371,394,False,,───微博仅对公开开放───    内容偶尔转自官方。如有问题私信。传播正能量。随手拍点自娱自乐ִִ ִ,0,1.0
1262220802,Tyaoseven,f,304,488,0,,这个人很懒,0,1.0
1263147144,周墩墩1001,f,138,792.0,False,,一个做盒子的设计狮。。。,0,1.0
1263692934,第一球迷胖哥,m,420458,11432,True,,福建省政协委员、青联常委，体育人、探险家、人文学者、专栏作家、兼职教授、社会活动家。,1,1.0
1264726430,wang75686868,m,305,5142,False,,,1,1.0
1264754095,冰美橙子味,f,482,748,False,,开开心心，万物可爱🌸生活日常🍃读书玩耍碎碎念☕️旧爱新欢不多，唯有橙子常在🍊,7,1.0
1265160847,歆念,f,64,174,False,,,0,2.0
1265326631,大猫淘淘哟,f,2530,33,False,,热爱混剪！ 原创剪辑🈲搬运🈲二改🈲二传,6,1.0
1265561561,是你SA阿,m,2186,2822,False,,想成为Lingling，但不成为也可以。,0,1.0
1267470135,雲峰独秀,m,9.2万,254,0,,不传谣、不信谣，传播正能量！,0,1.0
1267757057,Teresa宝拉,f,1143,136,False,,阿呆回国作贡献,1,1.0
1268541195,2025的了无痕,f,2.4万,472,False,,梦境繁芜，尘世荒凉,0,1.0
1269922880,烨离,f,59,275,False,,,0,1.0
1269941443,想要一个盾的拉拉子,f,2689,837,False,,懒AND能吃如头像。,0,2.0
1269949730,Rorschach-錦鯉王-,f,501,710,False,,🌟 女权主义者🌈私が私の光になる。,0,1.0
1270080004,天天睡不醒47,f,481,345,False,,要好好的,2,1.0
1270394584,该是睡觉的季节,f,980,478,False,,春困秋乏夏打盹冬眠，其实睡觉真的无法抗拒。,0,1.0
1270597981,问题解决主义者,m,156,569,False,,问题解决主义者 人莫心高，自有生辰造化；命由天定，何必巧用机关。  男儿以懦弱无刚为耻。  利益意识，目标意识，问题意识，规则意识，流程意识,7,1.0
1270771682,瘦不下来的xiao女士,f,1065,314,False,,对不起，墙头有点多…,6,1.0
1270787427,甜尹,f,566,624,0,,化工系白羊女。,0,1.0
1271022441,幸运sujie,f,292,975,0,,造价咨询,0,1.0
1272032680,奶茶味猫薄荷,f,739,222,False,,家有三只猫儿子； 拉诺西亚 白学占 深受太阳神宠爱的老咸鱼；是一名爱喝咖啡的安静的美男子~,0,1.0
1272230814,Jane_eyreF,f,808,2629,False,,I will be getting better,2,1.0
1272560043,葱花橙,f,847,697,False,,天长地久有时尽,1,1.0
1273892963,自由自在的途途,m,206,449.0,False,,海纳百川，有容乃大；壁立千仞，无欲则刚！,1,2.0
1274047432,我永远喜欢小狗,f,361,2335.0,False,,以热爱狗狗为荣，以抛弃狗狗为耻,2,2.0
1274920794,共凉夜,f,53,917,0,,,1,1.0
1275315421,小贤在花丛笑得烂漫,f,1128,841,False,,爱冷cp：云霞，ZC，卿涛，贤霞和婉平，高栾和任白，爱一切美好的人事物，喜欢老费，喜欢龚linna,1,1.0
1275892781,欣欣拾趣,f,612,2867,0,,灵魂深处是孤独,0,1.0
1276006313,Michael嚣张_832,m,419,5372,False,,,2,1.0
1276010931,廿三_魇-自觉组成瑞破的翅膀,m,4405,550,1,画师 23,是个活人，养两头活猫,0,1.0
1276740363,烤尔柯翅金诶嘿嘿嘿,f,535,418,False,,混沌小透明,0,1.0
1277572191,张温柔lonve,m,545,3978,False,,,0,1.0
1278026121,小鱼煎大鱼呀嘿,f,729,292,False,,不仅仅是颜控,0,1.0
1278201110,吟游诗人小白,m,2138,691,True,有妖气认证漫画作者	画师 吟游诗人小白,《九十九先生》的作者——九十九先生~我愿让你听到和看到梦幻的色彩，即使你误以为我的世界是灰色的,0,1.0
1278211760,Oo好好小姐,f,976,2098,False,,魔法永存,0,1.0
1278601294,次火锅底料,m,173,533,False,,,0,1.0
1278951671,以声相许Yuffie,m,3167,3729,False,,疯疯癫癫又神神叨叨的,0,1.0
1279920572,S大卫脩,m,851,2147,False,,大家好才是真的好！,0,1.0
1280255100,淡忧惜缘,m,549,2879,0,,祝大家2025蛇年快乐！巳巳如意！�� ��,1,1.0
1281679337,陈少华618,m,1832,785,False,,路边那些叫做理想的花儿，早已凋落。,0,2.0
1281987492,war3的神,m,736,2710,False,,跟上恒哥的脚步，带你走上NB的道路！,0,1.0
1282368213,不在沙边在石边,f,305,565,False,,人生自古节操死，二逼青年欢乐多。,0,1.0
1282484451,上校,m,29758,436,False,,自己玩的地方，不看@不互粉，非隐私勿私信，删圈人评论。本命李宇春。,0,1.0
1282807370,para鲜奶小金币,f,1431,986,False,,不是谁的任何人,0,1.0
1282965480,陈_冠,m,3500,4994,0,,待人友善，无不良居心，好结交朋友；希望通过这个平台认识更多朋友！,0,1.0
1283892774,夏夏夏夏夏不可爱,f,750,454,0,,10.28  |  待见清空月明日，正是人间相逢时,0,1.0
1284471504,无端堂主,f,293,228,False,,虚室生白 吉祥止止*渤海舰队帝国少校CL*,1,3.0
1284665520,moer13,f,1276,1295.0,False,,欲壑难平的战士！！,6,3.0
1284678357,留得青山等风起,m,2204,254,0,,用慧眼发现真金，用耐心等待风起。 注册会计师股市投资日记！,0,1.0
1285223543,山东-老乡,m,3107,565,True,,生活不止眼前的苟且，还有诗和远方！,0,1.0
1285815290,Yumipoq,f,1571,386,False,,✐✐才华有限公司社员( ˙-˙ )౨,0,1.0
1286067293,唐太宗_李世民,f,169,152,False,,每天开开心心``,0,1.0
1286131412,尚美奶奶,f,1697,619,0,,长江大学,0,1.0
1286412733,武啦啦-nana,f,277658,969,True,插画师  游戏角色原画主管设计师，《猫咪森林》作者.,"耳控,精分2缺,温柔剽悍.会画点小画，萌百合略腐，极度护短自己朋友（只要不犯法），别说我朋友坏话我会直接开骂。圣母二极管出门右转不送。",0,1.0
1288183705,前路漫漫亦灿灿0709,f,74,218,0,,小笼包，铲屎官，想作,0,2.0
1289199775,l隐姓埋名中,f,186,352,False,,,1,1.0
1289281723,翎心,f,124,188,False,,,0,1.0
1289409174,展钰凝,f,14.2万,116,True,星座命理博主,星座运势专栏作者，自由撰稿人，如需媒体约稿，邮箱：zhanyuning@vip.qq.com,6,1.0
1289770675,墙上的摩西,f,37.3万,998,1,美妆博主,�：羊馍衫研究所 （设置关注可评论是为了防止微博无意被推流的时候有人骂我。阿门！）,0,1.0
1290013152,这么多年神经病一直没好,f,316,375.0,False,,生活是一个不断发现自己以前是傻逼的过程。,1,2.0
1290166751,三岔口的熟人,m,251,806,False,,,0,1.0
1291575704,没计划的木棉,f,554,232,False,,活在当下，快乐已然！！！,0,1.0
1292007700,守望那片海1216,f,268,259,0,,无趣人生 偶尔发疯,0,1.0
1292021810,NTC酱酱,f,1346313,561,True,,商务合作请联系v：ntc1010,1,1.0
1292486293,酷酷想要一夜暴富,f,643,468,False,,经常发疯（需要回FO请私我）不想看我疯言疯语的话  Wland：https://new.hellowland.com/m/kuku220,7,1.0
1292731732,樱由美,f,303,1913,False,,欧美圈|抖森本命、墙头无数 ❤二次元❤基三|丐姐、军娘、秀姐❤,0,1.0
1293778310,錦衣夜行的孟大宝,f,251,322,False,,遇到困难睡大觉🌙,0,2.0
1294119210,蓝头发的巫师,f,60,106,0,,面朝大海，春暖花开,0,1.0
1294363097,为啥修改了不可以用,f,364,1030,False,,得之坦然，失之淡然，争其必然，顺其自然！,1,1.0
1294657917,紫鸾铃雪,m,2279,2143,False,,此生 只愿看尽繁花似锦云卷云舒 踏遍天涯海角山川万里 与你,0,1.0
1294799134,五十九yxy,f,403,613,False,,努力搬砖！,1,1.0
1295063954,素粥娘鱼,f,231,867,False,,,0,1.0
1295687483,天堂里的安琪儿,f,2733,2079.0,False,,掩耳盗铃吧！你们说了算！,0,2.0
1296370934,耀挥,m,524,617,False,,,0,1.0
1296923104,喷火大笨龙,m,65,285,False,,,0,1.0
1297244331,不是笨蛋小狗vin,f,297,490,0,,白胖穷 �,0,1.0
1300102924,酷热天气晴朗,m,1227,4952,False,,长大了，懂得多了。,1,1.0
1301797297,叁月惊蛰r,f,22,227,False,,可爱小孩不可以受委屈,0,1.0
1302999611,包的地盘,f,57,156.0,False,,,0,4.0
1304806050,苑苑的小花园,f,438,630,False,,这是一个秘密的小花园～🌸 一只默默奋斗的小猴子～🐵,0,1.0
1305138137,CLAUDIAAKIRA,f,8868,935,True,娱乐博主,,0,1.0
1305525494,小透明星之所在,f,765,3037,False,,沉迷百合的小透明一个，欢迎勾搭(◦˙▽˙◦),1,1.0
1305939601,宗慈慧,f,838,657,False,,有些鸟出生在笼子里，觉得会飞是一种病。,1,2.0
1306976802,狸想万岁,f,80,1606,False,,,1,1.0
1307126121,磕酒吃肉,f,146,148,False,,诞生女性研究的女性主义运动，并不是女性想要像男性一样逞威风，或弱者想成为强者的思想。女性主义是追求弱者也能被作为弱者来尊重的思想。,0,1.0
